"COU","Country","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,9093.49,,
"LTU","Lithuania","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,5453.02,,
"LTU","Lithuania","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.26,,
"LTU","Lithuania","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.37,,
"LTU","Lithuania","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,35415.13,,
"LTU","Lithuania","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,22732.36,,
"LTU","Lithuania","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,7928.41,,
"LTU","Lithuania","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,4754.36,,
"LTU","Lithuania","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.19,,
"LTU","Lithuania","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","US Dollar","0","Units",,,36448.69,,
"LTU","Lithuania","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,28556.22,,
"LTU","Lithuania","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,29249.48,,
"LTU","Lithuania","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,26748.96,,
"LTU","Lithuania","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,28906.94,,
"LTU","Lithuania","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.23,,
"LTU","Lithuania","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,0.96,,
"LTU","Lithuania","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,0.99,,
"LTU","Lithuania","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,0.9,,
"LTU","Lithuania","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,0.97,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,15.39,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,15.41,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,15.92,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,16.73,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,17.49,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Percentage","0","Units",,,17.74,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Percentage","0","Units",,,17.66,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Percentage","0","Units",,,17.57,,
"SVN","Slovenia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Percentage","0","Units",,,17.38,,
"SVN","Slovenia","EMPGG","Employment in general government","2007","2007","PER","Persons","3","Thousands",,,150.16,,
"SVN","Slovenia","EMPGG","Employment in general government","2008","2008","PER","Persons","3","Thousands",,,154.24,,
"SVN","Slovenia","EMPGG","Employment in general government","2009","2009","PER","Persons","3","Thousands",,,156.46,,
"SVN","Slovenia","EMPGG","Employment in general government","2010","2010","PER","Persons","3","Thousands",,,160.98,,
"SVN","Slovenia","EMPGG","Employment in general government","2011","2011","PER","Persons","3","Thousands",,,165.44,,
"SVN","Slovenia","EMPGG","Employment in general government","2012","2012","PER","Persons","3","Thousands",,,166.28,,
"SVN","Slovenia","EMPGG","Employment in general government","2013","2013","PER","Persons","3","Thousands",,,163.65,,
"SVN","Slovenia","EMPGG","Employment in general government","2014","2014","PER","Persons","3","Thousands",,,163.56,,
"SVN","Slovenia","EMPGG","Employment in general government","2015","2015","PER","Persons","3","Thousands",,,163.67,,
"SVN","Slovenia","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Persons","0","Units",,,58.34,,
"SVN","Slovenia","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,57.93,,
"SVN","Slovenia","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,39.54,,
"SVN","Slovenia","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,2.46,,
"SVN","Slovenia","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,11.29,,
"SVN","Slovenia","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,70.76,,
"SVN","Slovenia","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Persons","0","Units",,,12.5,,
"SVN","Slovenia","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,17.95,,
"SVN","Slovenia","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,26.74,,
"SVN","Slovenia","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Persons","0","Units",,,15.8,,
"SVN","Slovenia","EMPWPS","Share of public employment filled by women","2009","2009","PER","Persons","0","Units",,,59.32,,
"SVN","Slovenia","EMPWPS","Share of public employment filled by women","2015","2015","PER","Persons","0","Units",,,61.74,,
"SVN","Slovenia","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Persons","0","Units",,,43.67,,
"SVN","Slovenia","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Persons","0","Units",,,44.88,,
"SVN","Slovenia","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,68.08,,
"SVN","Slovenia","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Persons","0","Units",,,39.89,,
"SVN","Slovenia","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Persons","0","Units",,,45.35,,
"SVN","Slovenia","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Persons","0","Units",,,63.17,,
"SVN","Slovenia","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Persons","0","Units",,,69.98,,
"SVN","Slovenia","EMPW_PARL","Share of women parliamentarians","2012","2012","PC","Percentage","0","Units",,,32.2,,
"SVN","Slovenia","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Percentage","0","Units",,,36.7,,
"SVN","Slovenia","EMPW_MIN","Share of women ministers","2012","2012","PC","Percentage","0","Units",,,7.7,,
"SVN","Slovenia","EMPW_MIN","Share of women ministers","2015","2015","PC","Percentage","0","Units",,,43.8,,
"SVN","Slovenia","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Percentage","0","Units",,,78,,
"SVN","Slovenia","EMPW_PJ","Share of professional judges that are women","2014","2014","PC","Percentage","0","Units",,,78,,
"SVN","Slovenia","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Percentage","0","Units",,,81,,
"SVN","Slovenia","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Percentage","0","Units",,,71,,
"SVN","Slovenia","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Percentage","0","Units",,,38,,
"SVN","Slovenia","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,102745.02,,
"SVN","Slovenia","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,74342.89,,
"SVN","Slovenia","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,11456.24,,
"SVN","Slovenia","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,16945.89,,
"SVN","Slovenia","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,83246.34,,
"SVN","Slovenia","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,60234.29,,
"SVN","Slovenia","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,9282.1,,
"SVN","Slovenia","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,13729.94,,
"SVN","Slovenia","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,72013.18,,
"SVN","Slovenia","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,52106.35,,
"SVN","Slovenia","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,8029.59,,
"SVN","Slovenia","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,11877.24,,
