"COUNTRY","Country","SEX","Gender","AGE","Age","COUNTRY_ORIGIN","International students exclusion","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",,"M","Missing value; data cannot exist"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",,"M","Missing value; data cannot exist"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",,"M","Missing value; data cannot exist"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",,"M","Missing value; data cannot exist"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",,"M","Missing value; data cannot exist"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",,"M","Missing value; data cannot exist"
"KOR","Korea","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",,"M","Missing value; data cannot exist"
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",33.068,,
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",33.469,,
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",33.823,,
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",38.543,,
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",38.934,,
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",40.103,,
"CAN","Canada","F","Women","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",37.769,,
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",,"M","Missing value; data cannot exist"
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",,"M","Missing value; data cannot exist"
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",12.417,,
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",11.947,,
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",11.704,,
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",11.701,,
"SVN","Slovenia","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",22.361,,
"CHL","Chile","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3_C4","Upper secondary general education (ISCED2011 level 3 programme 4)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",55.477,,
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",,"x","Data included in another category"
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",81.818,"w","Includes data from another category"
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",84.413,"w","Includes data from another category"
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",75.541,,
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",72.955,,
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",74.478,,
"CZE","Czech Republic","M","Men","Y_LT25","Less than 25","W0","World (all entities, including reference area, including IO)","L3","Upper secondary education (ISCED2011 level 3)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",74.883,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",1.711,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",1.877,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",2.029,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",2.441,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",2.602,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",2.566,,
"DNK","Denmark","M","Men","Y_LT35","Less than 35","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",2.562,,
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",,"M","Missing value; data cannot exist"
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",,"M","Missing value; data cannot exist"
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",,"M","Missing value; data cannot exist"
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",0.51,,
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",0.567,,
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",0.605,,
"HUN","Hungary","M","Men","Y_LT35","Less than 35","W0-W1","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",0.598,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",59.502,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",64.386,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",67.075,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",71.994,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",73.051,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",73.329,,
"AUS","Australia","F","Women","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",72.456,,
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",,"M","Missing value; data cannot exist"
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",,"M","Missing value; data cannot exist"
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",,"M","Missing value; data cannot exist"
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2013","2013",,"M","Missing value; data cannot exist"
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2014","2014",,"M","Missing value; data cannot exist"
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2015","2015",,"x","Data included in another category"
"BEL","Belgium","M","Men","Y_LT30","Less than 30","W0-W1","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_F_RATE_AGE","First-time graduation rate","2016","2016",,"M","Missing value; data cannot exist"
"IND","India","M","Men","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2010","2010",,"M","Missing value; data cannot exist"
"IND","India","M","Men","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2011","2011",,"M","Missing value; data cannot exist"
"IND","India","M","Men","Y_LT30","Less than 30","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_F_RATE_AGE","First-time graduation rate","2012","2012",,"M","Missing value; data cannot exist"
