"COUNTRY","Country","AGE","Age","INTENSITY","Intensity","SEX","Gender","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator name","YEAR","Year","Value","Flag Codes","Flags"
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0.153,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0.16,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0.183,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0.189,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.182,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.197,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.23,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",1.398,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",1.572,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",2.024,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",1.768,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",1.89,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",1.952,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",2.012,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",2.052,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",2.377,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",2.876,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",2.539,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",2.639,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",2.637,,
"DEU","Germany","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",2.672,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",,"x","Data included in another category"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.015,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.02,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",,"x","Data included in another category"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.048,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.054,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",,"x","Data included in another category"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.015,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.068,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",,"x","Data included in another category"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.048,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.119,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.065,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.179,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.258,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.043,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.13,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.202,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",1.573,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",3.003,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",3.269,,
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y_GE25","25 years or older","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",1.739,,
